X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-71.989491,41.583495,18901,"LISBON, CT",2854,WM Supercenter,Retail,1,180 RIVER RD,LISBON,NEW LONDON,CT,06351-3249,2,Open,,Y,Y,2854,No,Not Available,No,Not Available
-94.772878,39.011976,18902,"SHAWNEE, KS",2855,WM Supercenter,Retail,1,16100 W 65TH ST,SHAWNEE,JOHNSON,KS,66217-9301,2,Open,,Y,Y,2855,No,Available,No,Available
-94.122174,39.014136,18903,"OAK GROVE, MO",2856,WM Supercenter,Retail,1,201 SE SALEM ST,OAK GROVE,JACKSON,MO,64075-9284,2,Open,,Y,Y,2856,No,,No,Not Available
-94.654535,39.250489,18904,"KANSAS CITY (NW), MO",2857,WM Supercenter,Retail,1,8551 N BOARDWALK AVE,KANSAS CITY,PLATTE,MO,64154-2547,2,Open,,Y,Y,2857,No,Available,Yes,Available
-81.768926,32.411385,18905,STATESBORO GA,2858,Neighborhood Market,Retail,1,349 BRAMPTON AVE,STATESBORO,BULLOCH,GA,30458-0000,2,Open,,Y,Y,2858,No,,No,Available
-77.689027,43.133801,18906,"GATES, NY",2859,WM Supercenter,Retail,1,2150 CHILI AVE,ROCHESTER,MONROE,NY,14624-3453,2,Open,,Y,Y,2859,No,,No,
-96.620795,32.333521,18907,ENNIS TX,286,WM Supercenter,Retail,1,700 E ENNIS AVE,ENNIS,ELLIS,TX,75119-4209,5,Open,,Y,Y,286,No,,No,Available
-81.243863,32.143935,18908,"POOLER, GA",2860,WM Supercenter,Retail,1,160 POOLER PKWY,POOLER,CHATHAM,GA,31322-4200,2,Open,,Y,Y,2860,No,Available,No,Available
-116.283928,43.669056,18909,GARDEN CITY ID,2861,WM Supercenter,Retail,1,7319 W STATE ST,GARDEN CITY,ADA,ID,83714-6051,2,Open,,Y,Y,2861,No,Available,No,Available
-116.343373,43.618101,18910,"MERIDIAN, ID",2862,WM Supercenter,Retail,1,4051 E FAIRVIEW AVE,MERIDIAN,ADA,ID,83642-5801,2,Open,,Y,Y,2862,No,Available,No,Available
-98.704782,29.500965,18912,"SAN ANTONIO, TX",2864,WM Supercenter,Retail,1,6703 W LOOP 1604 N,SAN ANTONIO,BEXAR,TX,78254-9539,2,Open,,Y,Y,2864,No,Available,No,Available
-117.445813,47.699121,18913,"SPOKANE (W), WA",2865,Wal-Mart,Retail,1,2301 W WELLESLEY AVE,SPOKANE,SPOKANE,WA,99205-5004,5,Open,,Y,Y,2865,No,,Yes,
-84.407114,42.728746,18914,"OKEMOS, MI",2866,Wal-Mart,Retail,1,5110 TIMES SQUARE PL,OKEMOS,INGHAM,MI,48864-1161,2,Open,,Y,Y,2866,No,,No,
-84.521705,42.765823,18915,LANSING MI,2867,Wal-Mart,Retail,1,3225 TOWNE CENTRE BLVD,LANSING,INGHAM,MI,48912-5620,2,Open,,Y,Y,2867,No,,No,
-84.675623,42.738214,18917,"LANSING (W), MI",2869,WM Supercenter,Retail,1,409 N MARKETPLACE BLVD,LANSING,EATON,MI,48917-7732,5,Open,,Y,Y,2869,No,Available,No,Available
-87.254431,33.842929,18918,JASPER AL,287,WM Supercenter,Retail,1,1801 HIGHWAY 78 E,JASPER,WALKER,AL,35501-4037,5,Open,,Y,Y,287,No,Available,No,Available
-78.856782,33.717322,18919,MYRTLE BEACH KINGS SC,2870,Neighborhood Market,Retail,1,3915 N KINGS HWY,MYRTLE BEACH,HORRY,SC,29577-2742,2,Open,,Y,Y,2870,No,,Yes,Available
-74.980924,40.007822,18920,CINNAMINSON NJ,2871,WM Supercenter,Retail,1,2501 ROUTE 130 S,CINNAMINSON,BURLINGTON,NJ,08077-3075,5,Open,,Y,Y,2871,No,Available,No,
-83.488377,42.225518,18921,"VAN BUREN TOWNSHIP, MI",2872,WM Supercenter,Retail,1,10562 BELLEVILLE RD,BELLEVILLE,WAYNE,MI,48111-1308,5,Open,,Y,Y,2872,No,Available,No,Available
-83.172576,42.544286,18922,"TROY, MI",2873,WM Supercenter,Retail,1,2001 W MAPLE RD,TROY,OAKLAND,MI,48084-7100,5,Open,,Y,Y,2873,No,Available,Yes,Available
-73.944171,42.841731,18923,"GLENVILLE, NY",2874,WM Supercenter,Retail,1,200 DUTCH MEADOWS LN,GLENVILLE,SCHENECTADY,NY,12302-3519,2,Open,,Y,Y,2874,No,Available,Yes,Available
-97.621071,35.538043,18924,"BETHANY, OK",2875,Neighborhood Market,Retail,1,6437 N. MACARTHUR BLVD,WARR ACRES,OKLAHOMA,OK,73132-6503,5,Open,,Y,Y,2875,No,,No,Available
-97.463482,35.654012,18925,"EDMOND, OK",2876,Neighborhood Market,Retail,1,1301 E 2ND ST,EDMOND,OKLAHOMA,OK,73034-5320,2,Open,,Y,Y,2876,No,,No,Available
-97.639996,35.582485,18926,OKLAHOMA CITY (NW) OK,2877,Neighborhood Market,Retail,1,11101 N ROCKWELL AVE,OKLAHOMA CITY,OKLAHOMA,OK,73162-2724,2,Open,,Y,Y,2877,Yes,Available,No,Available
-97.531284,35.364357,18927,"OKLAHOMA CITY, (SW) OK",2878,Neighborhood Market,Retail,1,911 SW 104TH ST,OKLAHOMA CITY,CLEVELAND,OK,73139-3009,2,Open,,Y,Y,2878,No,,No,Not Available
-94.419462,30.763808,18929,WOODVILLE TX,288,WM Supercenter,Retail,1,115 COBB MILL RD,WOODVILLE,TYLER,TX,75979-5537,5,Open,,Y,Y,288,No,,Yes,
-95.903222,36.044933,18930,"TULSA (SHERIDAN), OK",2880,Neighborhood Market,Retail,1,6606 E 81ST ST,TULSA,TULSA,OK,74133-4247,2,Open,,Y,Y,2880,No,,Yes,Available
-81.386087,28.343836,18931,"KISSIMMEE (E), FL",2881,WM Supercenter,Retail,1,1471 E OSCEOLA PKWY,KISSIMMEE,OSCEOLA,FL,34744-1604,2,Open,,Y,Y,2881,No,,Yes,
-93.494275,45.126132,18932,"MAPLE GROVE, MN",2882,WM Supercenter,Retail,1,9451 DUNKIRK LN N,MAPLE GROVE,HENNEPIN,MN,55311-5447,5,Open,,Y,Y,2882,Yes,Available,Yes,Available
-96.799636,33.097222,18933,PLANO (N) TX,2883,WM Supercenter,Retail,1,8801 OHIO DR,PLANO,COLLIN,TX,75024-2268,2,Open,,Y,Y,2883,No,Available,No,Available
-115.271048,36.271625,18934,"LAS VEGAS, NV",2884,WM Supercenter,Retail,1,8060 W TROPICAL PKWY,LAS VEGAS,CLARK,NV,89149-4528,2,Open,,Y,Y,2884,No,Available,No,Available
-71.316531,41.511091,18935,"NEWPORT, RI",2885,Wal-Mart,Retail,1,199 CONNELL HWY,NEWPORT,NEWPORT,RI,02840-1091,2,Open,,Y,Y,2885,No,,Yes,Available
-118.105072,33.985053,18936,PICO RIVERA CA,2886,WM Supercenter,Retail,1,8500 WASHINGTON BLVD,PICO RIVERA,LOS ANGELES,CA,90660-3788,5,Open,,Y,Y,2886,No,Available,Yes,Available
-78.961262,33.632801,18937,MYRTLE BEACH SURFSIDE SC,2887,Neighborhood Market,Retail,1,125 MARYPORT DRIVE,MYRTLE BEACH,HORRY,SC,29575-0000,2,Open,,Y,Y,2887,No,Available,No,Available
-76.562611,40.322982,18938,"PALMYRA, PA",2888,WM Supercenter,Retail,1,100 NO LONDONDERRY SQUARE,PALMYRA,PIKE,PA,17078-3904,2,Open,,Y,Y,2888,No,Not Available,No,Not Available
-90.242685,41.818652,18939,"CLINTON, IA",2889,WM Supercenter,Retail,1,2715 S 25TH ST,CLINTON,CLINTON,IA,52732-7219,2,Open,,Y,Y,2889,No,,No,Available
-92.450669,35.582255,18940,MCGEHEE AR EF,289,Wal-Mart,Retail,1,1001 HIGHWAY 65 S,MCGEHEE,DESHA,AR,71654-9417,2,Open,,Y,Y,289,No,,No,
-83.760029,32.882916,18941,MACON (N) GA,2890,WM Supercenter,Retail,1,5955 ZEBULON RD,MACON,BIBB,GA,31210-2030,2,Open,,Y,Y,2890,No,Available,No,Available
-102.410527,31.856501,18942,"ODESSA (W), TX",2891,WM Supercenter,Retail,1,2450 NW LOOP 338,ODESSA,ECTOR,TX,79763-3201,2,Open,,Y,Y,2891,No,Available,No,Available
-104.768331,39.513865,18943,"PARKER, CO",2892,WM Supercenter,Retail,1,11101 S PARKER RD,PARKER,DOUGLAS,CO,80134-4773,2,Open,,Y,Y,2892,No,Available,No,Available
-95.743491,37.222679,18944,"INDEPENDENCE, KS",2893,WM Supercenter,Retail,1,121 PETER PAN RD,INDEPENDENCE,MONTGOMERY,KS,67301-7307,2,Open,,Y,Y,2893,Yes,Available,Yes,Available
-79.391102,39.422278,18945,"OAKLAND, MD",2894,WM Supercenter,Retail,1,13164 GARRETT HWY,OAKLAND,GARRETT,MD,21550-1117,2,Open,,Y,Y,2894,No,,No,Available
-72.869537,41.623078,18948,"SOUTHINGTON, CT",2897,Wal-Mart,Retail,1,235 QUEEN ST,SOUTHINGTON,HARTFORD,CT,06489-1915,2,Open,,Y,Y,2897,No,Available,No,Available
-72.381551,41.296828,18949,"OLD SAYBROOK, CT",2898,Wal-Mart,Retail,1,665 BOSTON POST RD,OLD SAYBROOK,MIDDLESEX,CT,06475-1524,2,Open,,Y,Y,2898,No,,No,
-72.853767,41.810565,18950,"AVON, CT",2899,Wal-Mart,Retail,1,255 W MAIN ST,AVON,HARTFORD,CT,06001-4352,2,Open,,Y,Y,2899,No,,No,
-92.219907,38.580049,18951,JEFFERSON CITY MO,29,WM Supercenter,Retail,1,724 STADIUM WEST BLV,JEFFERSON CITY,COLE,MO,65109-4772,5,Open,,Y,Y,29,No,,No,Available
-97.449185,29.516426,18952,GONZALES TX,290,WM Supercenter,Retail,1,1114 E. SARAH DEWITT DRIVE,GONZALES,GONZALES,TX,78629-2528,5,Open,,Y,Y,290,No,,No,
-72.657446,41.679164,18953,"ROCKY HILL, CT",2900,Wal-Mart,Retail,1,80 TOWN LINE RD,ROCKY HILL,HARTFORD,CT,06067-1249,2,Open,,Y,Y,2900,No,,Yes,
-72.643749,42.341605,18954,"NORTHHAMPTON, MA",2901,Wal-Mart,Retail,1,180 N KING ST,NORTHAMPTON,HAMPSHIRE,MA,01060-1120,2,Open,,Y,Y,2901,No,,No,
-71.399471,42.300898,18955,FRAMINGHAM MA,2902,Wal-Mart,Retail,1,121 WORCESTER RD,FRAMINGHAM,MIDDLESEX,MA,01701-5348,2,Open,,Y,Y,2902,No,,No,
-71.360742,42.622852,18956,"CHELMSFORD, MA",2903,Wal-Mart,Retail,1,66 PARKHURST RD,CHELMSFORD,MIDDLESEX,MA,01824-1508,2,Open,,Y,Y,2903,No,,Yes,
-71.056745,42.098128,18957,"BROCKTON, MA",2904,Wal-Mart,Retail,1,700 OAK ST,BROCKTON,PLYMOUTH,MA,02301-1105,2,Open,,Y,Y,2904,No,Not Available,Yes,Available
-74.107272,41.113417,18958,"SUFFREN, NY",2905,Wal-Mart,Retail,1,250 ROUTE 59,SUFFERN,ROCKLAND,NY,10901-5315,2,Open,,Y,Y,2905,No,,No,
-72.711584,40.924661,18959,"RIVERHEAD, NY",2906,Wal-Mart,Retail,1,1890 OLD COUNTRY RD,RIVERHEAD,SUFFOLK,NY,11901-4453,5,Open,,Y,Y,2906,No,,No,Available
-80.262238,25.926748,18960,MIAMI GARDENS OPA LOCKA FL,2907,Neighborhood Market,Retail,1,3791 NW 167TH STREET,MIAMI GARDENS,MIAMI-DADE,FL,33055-0000,2,Open,,Y,Y,2907,No,,Yes,
-79.797888,35.357235,18961,"BISCOE, NC",2908,WM Supercenter,Retail,1,201 MONTGOMERY XING,BISCOE,MONTGOMERY,NC,27209-9580,2,Open,,Y,Y,2908,No,,Yes,
-79.612281,41.934047,18962,"CORRY, PA",2909,WM Supercenter,Retail,1,961 E COLUMBUS AVE,CORRY,ERIE,PA,16407-9163,2,Open,,Y,Y,2909,No,,No,
-80.817636,40.899615,18963,SALEM OH 11-11-02,2910,WM Supercenter,Retail,1,2875 E STATE ST,SALEM,MAHONING,OH,44460-9303,2,Open,,Y,Y,2910,No,,No,Not Available
-76.127475,43.291371,18964,"CENTRAL SQUARE, NY",2911,WM Supercenter,Retail,1,3018 EAST AVE,CENTRAL SQUARE,OSWEGO,NY,13036-2615,2,Open,,Y,Y,2911,No,,No,Available
-83.265794,42.253771,18965,"TAYLOR, MI",2912,WM Supercenter,Retail,1,7555 TELEGRAPH RD,TAYLOR,WAYNE,MI,48180-2239,5,Open,,Y,Y,2912,Yes,Available,Yes,Available
-90.372367,29.904781,18966,"BOUTTE, LA",2913,WM Supercenter,Retail,1,13001 HIGHWAY 90,BOUTTE,ST. CHARLES,LA,70039-3051,2,Open,,Y,Y,2913,No,Not Available,Yes,Not Available
-81.522918,40.765473,18967,"MASSILLON, OH",2914,WM Supercenter,Retail,1,1 MASSILLON MARKETPLACE DR SW,MASSILLON,STARK,OH,44646-2018,2,Open,,Y,Y,2914,No,Available,Yes,Available
-73.078202,40.903103,18968,SOUTH SETAUKET NY,2915,Wal-Mart,Retail,1,3990 NESCONSET HWY,EAST SETAUKET,SUFFOLK,NY,11733-3334,2,Open,,Y,Y,2915,No,,No,
-73.543756,40.727007,18969,"EAST MEADOW, NY",2916,Wal-Mart,Retail,1,2465 HEMPSTEAD TPKE,EAST MEADOW,NASSAU,NY,11554-2028,2,Open,,Y,Y,2916,No,,No,
-73.178586,40.800592,18970,ISLANDIA NY,2917,Wal-Mart,Retail,1,1850 VETERANS HWY,ISLANDIA,SUFFOLK,NY,11749-1513,2,Open,,Y,Y,2917,No,,No,
-96.672364,33.119641,18971,"ALLEN, TX",2918,WM Supercenter,Retail,1,730 W EXCHANGE PKWY,ALLEN,COLLIN,TX,75013-7078,2,Open,,Y,Y,2918,No,,No,Available
-92.067791,32.525027,18972,MONROE U OF LA MONROE LA,2919,Neighborhood Market,Retail,1,4430 DESIARD STREET,MONROE,OUACHITA,LA,71203-0000,2,Open,,Y,Y,2919,No,,No,
-97.665454,29.856932,18973,LOCKHART TX,292,WM Supercenter,Retail,1,1904 S COLORADO ST,LOCKHART,CALDWELL,TX,78644-3938,5,Open,,Y,Y,292,No,,Yes,
-81.707294,30.098928,18974,"FLEMING ISLAND, FL",2920,WM Supercenter,Retail,1,1505 COUNTY ROAD 220,ORANGE PARK,CLAY,FL,32003-7926,2,Open,,Y,Y,2920,No,Available,No,Available
-111.973021,41.269567,18975,"HARRISVILLE, UT",2921,WM Supercenter,Retail,1,534 N HARRISVILLE RD,HARRISVILLE,WEBER,UT,84404-3532,2,Open,,Y,Y,2921,No,Not Available,No,Not Available
-111.016221,32.344204,18976,"TUCSON(FOOTHILLS), AZ",2922,WM Supercenter,Retail,1,7635 NO. LA CHOLLA B,TUCSON,PIMA,AZ,85741-4202,2,Open,,Y,Y,2922,No,Available,No,Available
-108.467287,45.828868,18977,"BILLINGS, MT",2923,WM Supercenter,Retail,1,1649 MAIN ST,BILLINGS,YELLOWSTONE,MT,59105-4043,2,Open,,Y,Y,2923,No,Available,No,Available
-106.700726,35.110211,18978,"ALBUQUERQUE (W), NM",2924,WM Supercenter,Retail,1,2550 COORS BLDV. NW,ALBUQUERQUE,BERNALILLO,NM,87120-2123,2,Open,,Y,Y,2924,No,Not Available,Yes,Not Available
-122.283361,38.309024,18979,"NAPA, CA",2925,WM Supercenter,Retail,1,681 LINCOLN AVE,NAPA,NAPA,CA,94558-3612,5,Open,,Y,Y,2925,No,Available,Yes,Available
-96.767635,33.055358,18980,"PLANO(C), TX",2926,WM Supercenter,Retail,1,6000 COIT RD,PLANO,COLLIN,TX,75023-5903,2,Open,,Y,Y,2926,No,,No,Available
-122.420703,45.541121,18981,"WOOD VILLAGE, OR",2927,WM Supercenter,Retail,1,23500 NE SANDY BLVD,WOOD VILLAGE,MULTNOMAH,OR,97060-9653,5,Open,,Y,Y,2927,No,Available,Yes,Available
-80.064225,33.033844,18982,"GOOSE CREEK, SC",2928,WM Supercenter,Retail,1,605 SAINT JAMES AVE,GOOSE CREEK,BERKELEY,SC,29445-2758,2,Open,,Y,Y,2928,No,Available,No,Available
-78.965057,34.980099,18983,"HOPE MILLS, NC",2929,WM Supercenter,Retail,1,3030 N MAIN ST,HOPE MILLS,CUMBERLAND,NC,28348-1722,2,Open,,Y,Y,2929,No,Available,No,Available
-96.071702,30.394815,18984,NAVASOTA TX,293,Wal-Mart,Retail,1,1712 E WASHINGTON AVE,NAVASOTA,GRIMES,TX,77868-3247,2,Open,,Y,Y,293,No,,No,
-80.270275,26.208986,18985,TAMARAC FL,2930,Neighborhood Market,Retail,1,6931 NW 88TH AVENUE,TAMARAC,BROWARD,FL,33321-0000,2,Open,,Y,Y,2930,No,,No,Available
-75.610443,38.328242,18986,"FRUITLAND, MD",2931,WM Supercenter,Retail,1,409 N FRUITLAND BLVD,FRUITLAND,WICOMICO,MD,21801-0000,2,Open,,Y,Y,2931,No,Available,No,Available
-84.147526,35.900322,18987,"KNOXVILLE (SW), TN",2932,WM Supercenter,Retail,1,10900 PARKSIDE DR,KNOXVILLE,KNOX,TN,37934-1958,2,Open,,Y,Y,2932,No,Available,Yes,Available
-81.043891,37.359532,18988,"PRINCETON, WV",2933,WM Supercenter,Retail,1,201 GREASY RIDGE RD,PRINCETON,MERCER,WV,24739-6900,2,Open,,Y,Y,2933,No,,Yes,Available
-87.681094,39.601791,18989,"PARIS, IL",2934,WM Supercenter,Retail,1,15150 US HIGHWAY 150,PARIS,EDGAR,IL,61944-6615,2,Open,,Y,Y,2934,No,,Yes,Available
-93.106041,41.304907,18990,"KNOXVILLE, IA",2935,WM Supercenter,Retail,1,814 W BELL AVE,KNOXVILLE,MARION,IA,50138-3162,2,Open,,Y,Y,2935,No,,No,
-88.041482,43.122232,18991,"MILWAUKEE, WI",2936,WM Supercenter,Retail,1,10330 W SILVER SPRING DR,MILWAUKEE,MILWAUKEE,WI,53225-3248,5,Open,,Y,Y,2936,No,,No,
-92.960378,47.397576,18992,"HIBBING, MN",2937,WM Supercenter,Retail,1,12080 HIGHWAY 169 W,HIBBING,ST. LOUIS,MN,55746-3035,2,Open,,Y,Y,2937,No,,No,Available
-92.006117,30.178073,18993,"LAFAYETTE (S), LA",2938,WM Supercenter,Retail,1,2428 W PINHOOK RD,LAFAYETTE,LAFAYETTE,LA,70508-3345,2,Open,,Y,Y,2938,No,Not Available,Yes,Not Available
-90.151331,32.219894,18994,"RICHLAND, MS",2939,WM Supercenter,Retail,1,200 MARKETPLACE DRIVE,RICHLAND,RANKIN,MS,39218-4429,2,Open,,Y,Y,2939,No,,No,Available
-87.144458,37.271457,18995,"CENTRAL CITY, KY",294,WM Supercenter,Retail,1,1725 WEST EVERELY BR,CENTRAL CITY,MUHLENBERG,KY,42330-1833,5,Open,,Y,Y,294,No,,No,
-92.189444,32.514938,18996,WEST MONROE STOCKYARDS LA,2940,Neighborhood Market,Retail,1,5251 CYPRESS STREET,WEST MONROE,OUACHITA,LA,71291-0000,2,Open,,Y,Y,2940,No,Available,No,Available
-84.274408,34.093829,18997,"ATLANTA, GA",2941,WM Supercenter,Retail,1,5200 WINDWARD PKWY,ALPHARETTA,FULTON,GA,30004-3842,2,Open,,Y,Y,2941,No,Available,No,Available
-81.301391,29.012008,19000,DELAND FL,2944,Neighborhood Market,Retail,1,955 S WOODLAND BOULEVARD,DELAND,VOLUSIA,FL,32724-0000,2,Open,,Y,Y,2944,No,,No,Available
-75.933743,39.979913,19001,PARKESBURG PA,2945,WM Supercenter,Retail,1,100 COMMONS DR,PARKESBURG,CHESTER,PA,19365-2150,2,Open,,Y,Y,2945,No,Not Available,No,Not Available
-80.175098,26.119104,19002,FORT LAUDERDALE BRWD BLVD & I-95 FL,2946,WM Supercenter,Retail,1,2500 W. BROWARD BOULEVARD,FORT LAUDERDALE,BROWARD,FL,33312-0000,2,Open,,Y,Y,2946,No,Available,No,Available
-122.662799,45.686816,19003,"VANCOUVER, WA",2947,Wal-Mart,Retail,1,9000 NE HIGHWAY 99,VANCOUVER,CLARK,WA,98665-8923,2,Open,,Y,Y,2947,No,,Yes,
-118.049867,33.940696,19004,SANTA FE SPRINGS CA,2948,WM Supercenter,Retail,1,13310 TELEGRAPH RD,SANTA FE SPRINGS,LOS ANGELES,CA,90670-4016,5,Open,,Y,Y,2948,No,Not Available,No,Not Available
-90.656737,38.506613,19006,EUREKA MO,295,WM Supercenter,Retail,1,131 ERKA TWN CNTR DR,EUREKA,ST. LOUIS,MO,63025-1031,5,Open,,Y,Y,295,No,,No,Available
-118.042273,34.556809,19007,"PALMDALE (EAST), CA",2950,WM Supercenter,Retail,1,37140 47TH ST E,PALMDALE,LOS ANGELES,CA,93552-4450,5,Open,,Y,Y,2950,No,Available,No,Available
-118.097675,34.692518,19008,"LANCASTER (EAST),CA",2951,WM Supercenter,Retail,1,1731 E AVENUE J,LANCASTER,LOS ANGELES,CA,93535-6928,5,Open,,Y,Y,2951,No,Available,No,Available
-117.192629,33.552575,19009,"MURRIETA, CA",2952,Wal-Mart,Retail,1,41200 MURRIETA HOT SPRINGS RD,MURRIETA,RIVERSIDE,CA,92562-9479,2,Open,,Y,Y,2952,No,,No,
-71.219806,41.754383,19010,"SWANSEA, MA",2953,WM Supercenter,Retail,1,54 COUSINEAU DRIVE,SWANSEA,BRISTOL,MA,02777-4121,5,Open,,Y,Y,2953,No,Available,No,Available
-73.417392,41.159154,19011,"NORWALK, CT",2954,Wal-Mart,Retail,1,650 MAIN AVE,NORWALK,FAIRFIELD,CT,06851-1126,2,Open,,Y,Y,2954,No,,No,
-94.604855,38.885007,19012,KANSAS CITY MO,2955,WM Supercenter,Retail,1,1701 W 133RD ST,KANSAS CITY,JACKSON,MO,64145-1631,2,Open,,Y,Y,2955,No,Available,Yes,Not Available
-88.203464,41.547297,19013,"JOLIET (N), IL",2956,WM Supercenter,Retail,1,1401 IL ROUTE 59,SHOREWOOD,WILL,IL,60431-8209,5,Open,,Y,Y,2956,No,Available,No,Available
-95.877746,46.825569,19014,"DETROIT LAKES, MN",2957,WM Supercenter,Retail,1,1583 HIGHWAY 10 W,DETROIT LAKES,BECKER,MN,56501-2232,2,Open,,Y,Y,2957,No,,Yes,Available
-88.351454,44.241091,19015,APPLETON (E),2958,WM Supercenter,Retail,1,3701 E CALUMET ST,APPLETON,OUTAGAMIE,WI,54915-4149,2,Open,,Y,Y,2958,No,Available,No,Available
-82.925829,42.508198,19016,ROSEVILLE,2959,WM Supercenter,Retail,1,28804 GRATIOT AVE,ROSEVILLE,MACOMB,MI,48066-4235,5,Open,,Y,Y,2959,No,Not Available,No,Not Available
-93.166416,35.217948,19017,DARDANELLE AR,296,WM Supercenter,Retail,1,1172 N. STATE HWY 7,DARDANELLE,YELL,AR,72834-6000,5,Open,,Y,Y,296,No,,Yes,Available
-80.155019,26.227911,19020,POMPANO BEACH FL,2962,WM Supercenter,Retail,1,2300 W ATLANTIC BLVD,POMPANO BEACH,BROWARD,FL,33069-2655,2,Open,,Y,Y,2962,No,Available,No,Not Available
-80.276172,26.304295,19021,"CORAL SPRINGS, FL",2963,WM Supercenter,Retail,1,6001 CORAL RIDGE DR,CORAL SPRINGS,BROWARD,FL,33076-3306,2,Open,,Y,Y,2963,No,Available,Yes,Available
-71.729962,42.491861,19022,"LEOMINSTER, MA",2964,WM Supercenter,Retail,1,11 JUNGLE RD,LEOMINSTER,WORCESTER,MA,01453-5207,2,Open,,Y,Y,2964,No,Available,No,Available
-72.718375,41.663123,19023,"NEWINGTON, CT",2965,Wal-Mart,Retail,1,3164 BERLIN TPKE,NEWINGTON,HARTFORD,CT,06111-4627,2,Open,,Y,Y,2965,Yes,,Yes,
-81.724969,41.052608,19024,WADSWORTH OH,2966,WM Supercenter,Retail,1,222 SMOKERISE DR,WADSWORTH,MEDINA,OH,44281-8277,2,Open,,Y,Y,2966,No,Not Available,No,Available
-84.536092,39.035413,19025,"FORT WRIGHT, KY",2967,WM Supercenter,Retail,1,3450 VALLEY PLAZA PKWY,FT WRIGHT,KENTON,KY,41017-8177,2,Open,,Y,Y,2967,No,,No,Available
-85.128316,38.658921,19026,"CARROLLTON, KY",2968,WM Supercenter,Retail,1,200 FLOYD DR,CARROLLTON,CARROLL,KY,41008-8231,2,Open,,Y,Y,2968,No,,No,
-95.233707,30.107077,19028,PORTER TX,297,WM Supercenter,Retail,1,23561 US HWY 59,PORTER,MONTGOMERY,TX,77365-4991,5,Open,,Y,Y,297,No,,Yes,Available
-96.615151,33.013849,19032,"MURPHY, TX",2973,WM Supercenter,Retail,1,115 WEST FM 544,MURPHY,COLLIN,TX,75094-4572,5,Open,,Y,Y,2973,No,Available,No,Available
-96.697286,32.932522,19033,RICHARDSON TX,2974,Neighborhood Market,Retail,1,1501 BUCKINGHAM RD,RICHARDSON,COLLIN,TX,75081-5304,2,Open,,Y,Y,2974,No,,Yes,Available
-96.606902,32.864756,19034,"GARLAND, TX",2975,Neighborhood Market,Retail,1,3959 BROADWAY BLVD,GARLAND,DALLAS,TX,75043-2586,2,Open,,Y,Y,2975,No,,Yes,Available
-96.609859,32.813111,19035,"MESQUITE, TX",2976,Neighborhood Market,Retail,1,915 N TOWN EAST BLVD,MESQUITE,DALLAS,TX,75150-4743,2,Open,,Y,Y,2976,No,,No,Not Available
-97.117592,32.645769,19036,"ARLINGTON, TX",2977,Neighborhood Market,Retail,1,735 W SUBLETT RD,ARLINGTON,TARRANT,TX,76017-6404,2,Open,,Y,Y,2977,No,,No,Not Available
-97.367246,32.636656,19037,"FORT WORTH (S), TX",2978,WM Supercenter,Retail,1,7451 MCCART AVE,FORT WORTH,TARRANT,TX,76133-7296,2,Open,,Y,Y,2978,Yes,Available,Yes,Available
-97.270624,32.875125,19038,"FORT WORTH (NE), TX",2979,Neighborhood Market,Retail,1,7401 PARK VISTA BLVD,FORT WORTH,TARRANT,TX,76137-3769,2,Open,,Y,Y,2979,No,Available,No,Available
-86.153409,34.214797,19039,BOAZ AL,298,WM Supercenter,Retail,1,1972 HWY 431,BOAZ,MARSHALL,AL,35957-5901,5,Open,,Y,Y,298,No,,No,Not Available
-97.286601,32.895003,19040,"FT WORTH (N), TX",2980,WM Supercenter,Retail,1,8520 N BEACH ST,FORT WORTH,TARRANT,TX,76244-4918,2,Open,,Y,Y,2980,No,,Yes,Available
-97.240005,32.893352,19041,"KELLER, TX",2981,Neighborhood Market,Retail,1,2130 RUFE SNOW DR,KELLER,TARRANT,TX,76248-5632,2,Open,,Y,Y,2981,Yes,Available,Yes,Available
-98.438776,34.595819,19044,LAWTON  OK,2984,Neighborhood Market,Retail,1,3745 SW LEE BLVD,LAWTON,COMANCHE,OK,73505-0000,2,Open,,Y,Y,2984,No,Not Available,No,Not Available
-119.803395,36.839132,19045,"FRESNO, CA EF",2985,WM Supercenter,Retail,1,7065 N INGRAM AVE,FRESNO,FRESNO,CA,93650-1083,5,Open,,Y,Y,2985,No,Available,Yes,Available
-88.491799,44.177492,19046,NEENAH WI,2986,WM Supercenter,Retail,1,1155 W WINNECONNE AVE,NEENAH,WINNEBAGO,WI,54956-3693,2,Open,,Y,Y,2986,No,Available,No,Available
-80.254311,26.066667,19047,"DAVIE, FL",2987,WM Supercenter,Retail,1,4301 S UNIVERSITY DR,DAVIE,BROWARD,FL,33328-3002,2,Open,,Y,Y,2987,No,Available,Yes,
